,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y/A,TD.1,Tgt,Rec,Yds.2,Y/R,TD.2,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,PlayerID
437,438.0,Marvin Jones,DET,WR,33.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.0,5.0,35.0,7.0,0.0,1.0,1.0,0.0,,,2.0,6.5,7.5,4.0,,180.0,,JoneMa02
438,439.0,Keith Kirkwood,NOR,WR,29.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,3.0,21.0,7.0,0.0,0.0,0.0,0.0,,,2.0,5.1,5.1,3.6,,174.0,,KirkKe00
439,440.0,Zonovan Knight,DET,RB,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,4.33,0.0,1.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,,,2.0,3.1,3.1,2.6,,119.0,,KnigZo00
440,441.0,Marcedes Lewis,CHI,TE,39.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,2.0,24.0,12.0,0.0,0.0,0.0,0.0,,,2.0,4.4,4.4,3.4,,87.0,,LewiMa00
441,442.0,Drew Lock,SEA,QB,27.0,2.0,0.0,4.0,12.0,66.0,0.0,1.0,1.0,11.0,11.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,2.0,1.7,2.7,2.7,,57.0,,LockDr00
442,443.0,Chris Manhertz,DEN,TE,31.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,2.0,16.0,8.0,0.0,0.0,0.0,0.0,,,2.0,3.6,3.6,2.6,,91.0,,ManhCh00
443,444.0,Jalen Nailor,MIN,WR,24.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0,,,2.0,2.6,2.6,2.1,,179.0,,NailJa00
444,445.0,Zach Pascal,ARI,WR,29.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,11.0,4.0,19.0,4.75,0.0,0.0,0.0,0.0,,,2.0,5.9,5.9,3.9,,178.0,,PascZa00
445,446.0,Rashaad Penny,PHI,RB,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,3.4,0.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,,,2.0,3.2,3.2,2.7,,117.0,,PennRa00
446,447.0,Jalen Reagor,NWE,WR,24.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.0,2.0,22.0,11.0,0.0,0.0,0.0,0.0,,,2.0,4.2,4.2,3.2,,173.0,,ReagJa00
447,448.0,Cooper Rush,DAL,QB,30.0,6.0,0.0,15.0,20.0,114.0,0.0,1.0,12.0,-5.0,-0.42,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,2.0,2.1,3.1,3.1,,56.0,,RushCo00
448,449.0,Quez Watkins,PHI,WR,25.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,4.0,21.0,5.25,0.0,0.0,0.0,0.0,,,2.0,6.1,6.1,4.1,,175.0,,WatkQu00
449,450.0,Trevon Wesco,TEN,TE,28.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,21.0,21.0,0.0,0.0,0.0,0.0,,,2.0,3.1,3.1,2.6,,89.0,,WescTr00
450,451.0,Mitchell Wilcox,CIN,TE,27.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,4.0,18.0,4.5,0.0,0.0,0.0,0.0,,,2.0,5.8,5.8,3.8,,90.0,,WilcMi01
451,452.0,Bailey Zappe,NWE,QB,24.0,4.0,0.0,19.0,39.0,158.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,2.0,2.3,4.3,4.3,,55.0,,ZappBa00
452,453.0,Davis Allen,LAR,TE,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,,,1.0,1.6,1.6,1.1,,96.0,,AlleDa02
453,454.0,Miles Boykin,PIT,WR,27.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,2.0,11.0,5.5,0.0,0.0,0.0,0.0,,,1.0,3.1,3.1,2.1,,182.0,,BoykMi00
454,455.0,Chase Brown,CIN,RB,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0,3.0,3.0,7.0,2.33,0.0,0.0,0.0,0.0,,,1.0,4.3,4.3,2.8,,125.0,,BrowCh10
455,456.0,Jashaun Corbin,NYG,RB,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,,,1.0,4.3,4.3,2.8,,126.0,,CorbJa01
456,457.0,DeeJay Dallas,SEA,RB,25.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,3.5,0.0,7.0,6.0,26.0,4.33,0.0,2.0,2.0,0.0,,,1.0,7.4,9.4,4.4,,124.0,,DallDe00
457,458.0,Kenyan Drake,BAL,RB,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,31.0,15.5,0.0,1.0,1.0,0.0,,,1.0,3.1,4.1,2.1,,129.0,,DrakKe00
458,459.0,Ross Dwelley,SFO,TE,28.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,12.0,12.0,0.0,0.0,0.0,0.0,,,1.0,2.2,2.2,1.7,,94.0,,DwelRo00
459,460.0,D'Wayne Eskridge,SEA,WR,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.5,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,1.0,0.5,0.5,0.5,,186.0,,EskrDW00
460,461.0,Chris Evans,CIN,RB,26.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,6.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,,,1.0,2.1,2.1,1.6,,130.0,,EvanCh02
461,462.0,Evan Hull,IND,RB,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,,,1.0,1.7,1.7,1.2,,133.0,,HullEv00
462,463.0,Jakob Johnson,LVR,RB,29.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,12.0,12.0,0.0,0.0,0.0,0.0,,,1.0,2.2,2.2,1.7,,128.0,,JohnJa12
463,464.0,Charlie Kolar,BAL,TE,24.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,,,1.0,2.3,2.3,1.8,,93.0,,KolaCh00
464,465.0,Anthony McFarland Jr.,PIT,RB,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,11.0,5.5,0.0,0.0,0.0,0.0,,,1.0,3.1,3.1,2.1,,131.0,,McFaAn00
465,466.0,Kene Nwangwu,MIN,RB,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,1.0,0.9,0.9,0.9,,132.0,,NwanKe00
466,467.0,Devine Ozigbo,DET,RB,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.67,0.0,1.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,,,1.0,2.3,2.3,1.8,,127.0,,OzigDe01
467,468.0,Ben Sims,GNB,TE,23.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,2.0,14.0,7.0,0.0,0.0,0.0,0.0,,,1.0,3.4,3.4,2.4,,92.0,,SimsBe00
468,469.0,Willie Snead,SFO,WR,31.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,,,1.0,1.9,1.9,1.4,,184.0,,SneaWi00
469,470.0,Malik Taylor,NYJ,WR,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,2.0,13.0,6.5,0.0,0.0,0.0,0.0,,,1.0,3.3,3.3,2.3,,181.0,,TaylMa01
470,471.0,Cody Thompson,SEA,WR,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,,,1.0,2.0,2.0,1.5,,183.0,,ThomCo04
471,472.0,Austin Trammell,LAR,WR,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,4.0,29.0,7.25,0.0,1.0,1.0,0.0,,,1.0,4.9,5.9,2.9,,185.0,,TramAu00
472,473.0,Charlie Woerner,SFO,TE,26.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,,,1.0,1.9,1.9,1.4,,95.0,,WoerCh00
473,474.0,Devon Allen,PHI,,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,189.0,,AlleDe02
474,475.0,Alex Armah,WAS,RB,29.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,3.0,1.5,0.0,0.0,0.0,0.0,,,,2.3,2.3,1.3,,134.0,,ArmaAl00
475,476.0,Andre Baccellia,ARI,,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,190.0,,BaccAn00
476,477.0,C.J. Beathard,JAX,QB,30.0,4.0,0.0,3.0,4.0,14.0,0.0,0.0,3.0,-2.0,-0.67,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.4,0.4,0.4,,58.0,,BeatC.00
477,478.0,Brandon Bolden,LVR,,33.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,138.0,,BoldBr00
478,479.0,Teddy Bridgewater,DET,QB,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-0.2,-0.2,-0.2,,65.0,,BridTe00
479,480.0,Matt Bushman,KAN,,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,99.0,,BushMa00
480,481.0,Terrell Bynum,LAC,,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,191.0,,BynuTe00
481,482.0,Damiere Byrd,ATL,,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,192.0,,ByrdDa00
482,483.0,Jason Cabinda,DET,RB,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,139.0,,CabiJa00
483,484.0,Grant Calcaterra,PHI,,25.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,100.0,,CalcGr00
484,485.0,Stephen Carlson,CHI,,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,101.0,,CarlSt00
485,486.0,Irvin Charles,NYJ,,26.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,193.0,,CharIr00
486,487.0,Julius Chestnut,TEN,,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,140.0,,ChesJu00
487,488.0,Corey Clement,ARI,,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,141.0,,ClemCo00
488,489.0,Sean Clifford,GNB,QB,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,,,,,,60.0,,ClifSe00
489,490.0,Chris Conley,SFO,,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,194.0,,ConlCh00
490,491.0,Tanner Conner,MIA,,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,102.0,,ConnTa00
491,492.0,Elijah Cooks,JAX,,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,195.0,,CookEl00
492,493.0,Britain Covey,PHI,,26.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,,,,,,196.0,,CoveBr00
493,494.0,Malik Cunningham,NWE,,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,61.0,,CunnMa00
494,495.0,Darrell Daniels,DET,,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,103.0,,DaniDa02
495,496.0,Frank Darby,ATL,,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,197.0,,DarbFr00
496,497.0,Jaelon Darden,CLE,,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,198.0,,DardJa00
497,498.0,Malik Davis,DAL,,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,142.0,,DaviMa02
498,499.0,Phillip Dorsett,DEN,,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,199.0,,DorsPh00
499,500.0,Keelan Doss,LAC,,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,200.0,,DossKe00
500,501.0,Colton Dowell,TEN,,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,201.0,,DoweCo00
501,502.0,Dylan Drummond,DET,,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,202.0,,DrumDy00
502,503.0,Tucker Fisk,ATL,,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,104.0,,FiskTu00
503,504.0,Dez Fitzpatrick,PIT,,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,203.0,,FitzDe00
504,505.0,John FitzPatrick,ATL,,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,105.0,,FitzJo00
505,506.0,Myles Gaskin,2TM,,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,143.0,,GaskMy00
506,507.0,Reggie Gilliam,BUF,RB,26.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,1.3,1.3,0.8,,135.0,,GillRe00
507,508.0,Antoine Green,DET,WR,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,1.2,1.2,0.7,,187.0,,GreeAn00
508,509.0,Justin Hardee,NYJ,,29.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,204.0,,HardJu01
509,510.0,Jacob Harris,JAX,,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,106.0,,HarrJa03
510,511.0,N'Keal Harry,MIN,,26.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,205.0,,HarrNK00
511,512.0,Jamycal Hasty,JAX,,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,144.0,,HastJa02
512,513.0,Peyton Hendershot,DAL,TE,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,1.3,1.3,0.8,,98.0,,HendPe01
513,514.0,Parker Hesse,ATL,,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,107.0,,HessPa00
514,515.0,J.P. Holtz,NOR,,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,108.0,,HoltJ.01
515,516.0,Travis Homer,CHI,,25.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,145.0,,HomeTr00
516,517.0,Jesper Horsted,LVR,TE,26.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,,,,1.4,1.4,0.9,,97.0,,HorsJe00
517,518.0,Mohamed Ibrahim,DET,,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,146.0,,IbraMo00
518,519.0,Godwin Igwebuike,2TM,,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,147.0,,IgweGo00
519,520.0,Andy Isabella,BUF,,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,206.0,,IsabAn00
520,521.0,Kearis Jackson,TEN,,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,207.0,,JackKe02
521,522.0,Shedrick Jackson,CIN,,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,208.0,,JackSh01
522,523.0,Tyree Jackson,NYG,,26.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,109.0,,JackTy01
523,524.0,Taiwan Jones,NYG,,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,148.0,,JoneTa00
524,525.0,Hunter Kampmoyer,LAC,,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,110.0,,KampHu00
525,526.0,Dalton Keene,HOU,,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,111.0,,KeenDa00
526,527.0,Ko Kieft,TAM,,25.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,112.0,,KiefKo00
527,528.0,Mason Kinsey,TEN,,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,209.0,,KinsMa00
528,529.0,Tyler Kroft,MIA,,31.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,113.0,,KrofTy00
529,530.0,Lucas Krull,DEN,,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,114.0,,KrulLu00
530,531.0,Kwamie Lassiter II,CIN,WR,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,1.2,1.2,0.7,,188.0,,LassKw00
531,532.0,Hunter Long,LAR,,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,115.0,,LongHu00
532,533.0,Jordan Matthews,CAR,,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,210.0,,MattJo00
533,534.0,Kenny McIntosh,SEA,,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,149.0,,McInKe00
534,535.0,Sean McKeon,DAL,,26.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,116.0,,McKeSe01
535,536.0,Tre' McKitty,LAC,,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,117.0,,McKiTr00
536,537.0,Bo Melton,GNB,,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,211.0,,MeltBo00
537,538.0,Kirk Merritt,NOR,,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,212.0,,MerrKi00
538,539.0,Davis Mills,HOU,QB,25.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.1,0.1,0.1,,59.0,,MillDa02
539,540.0,Jordan Mims,NOR,,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,150.0,,MimsJo00
540,541.0,James Mitchell,DET,,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,118.0,,MitcJa00
541,542.0,D.J. Montgomery,IND,,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,213.0,,MontDJ01
542,543.0,David Moore,TAM,,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,214.0,,MoorDa03
543,544.0,Stanley Morgan Jr.,CIN,,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,215.0,,MorgSt02
544,545.0,Albert Okwuegbunam,PHI,,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,119.0,,OkwuAl00
545,546.0,Qadree Ollison,PIT,,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,151.0,,OlliQa00
546,547.0,Matthew Orzech,GNB,,28.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,120.0,,OrzeMa00
547,548.0,La'Mical Perine,KAN,RB,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.1,0.1,0.1,,137.0,,PeriLa00
548,549.0,Nathan Peterman,CHI,QB,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.0,-2.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,,-0.4,-0.4,-0.4,,66.0,,PeteNa00
549,550.0,Kevin Rader,TEN,,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,121.0,,RadeKe00
550,551.0,Giovanni Ricci,CAR,RB,27.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,1.2,1.2,0.7,,136.0,,RiccGi00
551,552.0,Aaron Rodgers,NYJ,QB,40.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,62.0,,RodgAa00
